id,reason,title,body,how,title-length,body-length
12844486,DISCREPANCY,WebView continues playing flash on back when screen rotated,"I am loading mobile site in a WebView. The Flash player does not stop when the back button is pressed. To resolve that, I have added following to my code:  <pre class=""lang-java prettyprint-override"">  It has resolved the problem, but when I rotate the screen and press back button, it is still playing flash in back. ","problem, but when",59,318
490824,DOCUMENTATION,Eclipse eye for a Visual Studio guy,"trying to do some Android development, which means Eclipse, however, most of my experience is Microsoft tools e.g. Visual Studio.  My java experience is mostly either Blackberry dev in the JDE and some miscellaneous stuff back in the Java 1.0 days.    My question is this.  In VS200x, there is a .sln solution, .csprojproject, etc... What are the equivalent file extensions for Eclipse?  Do they even exist?  I am having trouble with the basics, like how does one load a project into a workspace.   Is there a tutorial for Microsoft refugees somewhere?  ",Is there a tutorial for,35,554
490824,CONCEPTUAL,Eclipse eye for a Visual Studio guy,"trying to do some Android development, which means Eclipse, however, most of my experience is Microsoft tools e.g. Visual Studio.  My java experience is mostly either Blackberry dev in the JDE and some miscellaneous stuff back in the Java 1.0 days.    My question is this.  In VS200x, there is a .sln solution, .csprojproject, etc... What are the equivalent file extensions for Eclipse?  Do they even exist?  I am having trouble with the basics, like how does one load a project into a workspace.   Is there a tutorial for Microsoft refugees somewhere?  ",What are the equivalent,35,554
490824,CONCEPTUAL,Eclipse eye for a Visual Studio guy,"trying to do some Android development, which means Eclipse, however, most of my experience is Microsoft tools e.g. Visual Studio.  My java experience is mostly either Blackberry dev in the JDE and some miscellaneous stuff back in the Java 1.0 days.    My question is this.  In VS200x, there is a .sln solution, .csprojproject, etc... What are the equivalent file extensions for Eclipse?  Do they even exist?  I am having trouble with the basics, like how does one load a project into a workspace.   Is there a tutorial for Microsoft refugees somewhere?  ",Do they even exist?,35,554
939444,DOCUMENTATION,Which Android development blog has the most walkthroughs and tutorials?,"I need to work on my Android development skills.  Which blog has the freshest and most walkthroughs, code samples, and tutorials? ",Which Android development blog has the most walkthroughs and tutorials?,71,130
939444,DOCUMENTATION,Which Android development blog has the most walkthroughs and tutorials?,"I need to work on my Android development skills.  Which blog has the freshest and most walkthroughs, code samples, and tutorials? ","Which blog has the freshest and most walkthroughs, code samples, and tutorials?",71,130
1002164,DOCUMENTATION,Write applications in C or C++ for Android?,"I'm trying to developport a game to Android, but it's in C, and Android supports Java, but I'm sure there must be a way to get a C app on there, anyone knows of a good tutorial on the subject?  Thanks! ",anyone knows of a good tutorial on the subject?,43,202
1046256,API_USAGE,How can I create custom controls in Android?,I would like to create a custom control in my Android App. It will be a circular control with some smaller moveable circles that will indicate a specific value.  Is there a way to realize this?   Are there at least some nice tutorials where I can read how to create a custom control? ,How can I,44,284
1046256,CONCEPTUAL,How can I create custom controls in Android?,I would like to create a custom control in my Android App. It will be a circular control with some smaller moveable circles that will indicate a specific value.  Is there a way to realize this?   Are there at least some nice tutorials where I can read how to create a custom control? ,Is there a way to realize,44,284
1046256,DOCUMENTATION,How can I create custom controls in Android?,I would like to create a custom control in my Android App. It will be a circular control with some smaller moveable circles that will indicate a specific value.  Is there a way to realize this?   Are there at least some nice tutorials where I can read how to create a custom control? ,Are there at least some nice tutorials,44,284
1472898,API_USAGE,How do I save data structures in android?,"I want to store some data from structures like this:    I have created data like:    ... and I want to save it to an external file on the sdcard of my device so that other apps can read it and users can opencopy it.  I thought I should use a DOM parser because my data structures are not very big, but I find no tutorials or anything like that. Is there a better way to store this information?  If not, are there any instructions how to use the parsers in android? ",How do I,41,465
1472898,DOCUMENTATION,How do I save data structures in android?,"I want to store some data from structures like this:    I have created data like:    ... and I want to save it to an external file on the sdcard of my device so that other apps can read it and users can opencopy it.  I thought I should use a DOM parser because my data structures are not very big, but I find no tutorials or anything like that. Is there a better way to store this information?  If not, are there any instructions how to use the parsers in android? ",but I find no tutorials or anything like that,41,465
1472898,REVIEW,How do I save data structures in android?,"I want to store some data from structures like this:    I have created data like:    ... and I want to save it to an external file on the sdcard of my device so that other apps can read it and users can opencopy it.  I thought I should use a DOM parser because my data structures are not very big, but I find no tutorials or anything like that. Is there a better way to store this information?  If not, are there any instructions how to use the parsers in android? ",Is there a better way to,41,465
1603901,CONCEPTUAL,What knowledgeexpertize is required to port android to custom arm device?,"I am working on a system on which currently linux kernel and microwindows windowing system is running. Code of current linux system drivers is available to me. I want to port android on it, just as a hobby project.   can you please tell me what all understanding of linux-kernel is required to port it?  Please give me references Books, Tutorials to build-up understandings.  Thanks, Sunny.  P.S. I have basic understanding of linux.  Configuration of device is    450 Mhz ARM9, 64 MB RAM, 256 MB NAND 480x272 resolution.  ",What knowledge/expertize is required to,73,523
1603901,DOCUMENTATION,What knowledgeexpertize is required to port android to custom arm device?,"I am working on a system on which currently linux kernel and microwindows windowing system is running. Code of current linux system drivers is available to me. I want to port android on it, just as a hobby project.   can you please tell me what all understanding of linux-kernel is required to port it?  Please give me references Books, Tutorials to build-up understandings.  Thanks, Sunny.  P.S. I have basic understanding of linux.  Configuration of device is    450 Mhz ARM9, 64 MB RAM, 256 MB NAND 480x272 resolution.  ","Please give me references (Books, Tutorials) to build-up understandings.",73,523
1629775,DOCUMENTATION,Tutorials and libraries for OpenGL-ES games on Android,"What tutorials and libraries are available which can help beginners to develop 2D and 3D games on Android using OpenGL-ES? I'm looking for tutorials which can help me learn OpenGL-ES, and I'm looking for OpenGL-ES libraries which can make life easier for beginners in OpenGL-ES.  Since Android is still small, I guess it may be help-full to read iPhone OpenGL-ES tutorials as well, as I suppose the OpenGL-ES functionality is much the same.  I have found the following useful information which I would have liked to share:  Android tutorials:     DroidNova: Basic tutorial covering polygons, no textures   anddev forum with some tutorials   Other Android OpenGL-ES information:     Google IO lecture regarding games, not  much OpenGLES   The The Khronos Reference Manual is also relevant to have, but its not exactly the best place to start.   iPhone OpenGL-ES tutorials where the OpenGl-ES information is probably useful:     http:web.me.comsmauriceAppleCoderiPhone_OpenGLArchive.html http:iphonedevelopment.blogspot.com200905opengl-es-from-ground-up-table-of.html   As for libraries which a beginner might use to get a simpler hands-on experience with OpenGL-ES, I have only found Rokon, which is recently started, thus has many holes and bugs. And it's gnuGPL licensed at the moment which means it cannot be used, if we wish to sell our games.  What else is out there? ",What tutorials and libraries are available,54,1372
1629775,DOCUMENTATION,Tutorials and libraries for OpenGL-ES games on Android,"What tutorials and libraries are available which can help beginners to develop 2D and 3D games on Android using OpenGL-ES? I'm looking for tutorials which can help me learn OpenGL-ES, and I'm looking for OpenGL-ES libraries which can make life easier for beginners in OpenGL-ES.  Since Android is still small, I guess it may be help-full to read iPhone OpenGL-ES tutorials as well, as I suppose the OpenGL-ES functionality is much the same.  I have found the following useful information which I would have liked to share:  Android tutorials:     DroidNova: Basic tutorial covering polygons, no textures   anddev forum with some tutorials   Other Android OpenGL-ES information:     Google IO lecture regarding games, not  much OpenGLES   The The Khronos Reference Manual is also relevant to have, but its not exactly the best place to start.   iPhone OpenGL-ES tutorials where the OpenGl-ES information is probably useful:     http:web.me.comsmauriceAppleCoderiPhone_OpenGLArchive.html http:iphonedevelopment.blogspot.com200905opengl-es-from-ground-up-table-of.html   As for libraries which a beginner might use to get a simpler hands-on experience with OpenGL-ES, I have only found Rokon, which is recently started, thus has many holes and bugs. And it's gnuGPL licensed at the moment which means it cannot be used, if we wish to sell our games.  What else is out there? ",I'm looking for tutorials which,54,1372
1969772,DOCUMENTATION,android: set up simplest opengl es app,"i am looking for some sample code or tutorial that sets up the most basic opengl es application.  for example, just do glClear in the renderloop.  i have already been searching the web but all i found was either out of date or too much and too complicated.  thanks! ",i am looking for some sample code or tutorial that,38,266
2051153,API_USAGE,Android - OnDateChangedListener - how do you set this?,"There is an event listener in Android called DatePicker.OnDateChangedListener.  I am trying to set a DatePicker view's on date changed listener as follows:    But guess what?  Date picker does not have a method called setOnDateChangedListener.  My question is:    How then do you set a date changed listener in Android?   If it is not possible to set a date changed listener, what is the purpose for this event? <ol>  Any documentationtutorials will be very helpful. ",how do you set this?,54,467
2051153,API_USAGE,Android - OnDateChangedListener - how do you set this?,"There is an event listener in Android called DatePicker.OnDateChangedListener.  I am trying to set a DatePicker view's on date changed listener as follows:    But guess what?  Date picker does not have a method called setOnDateChangedListener.  My question is:    How then do you set a date changed listener in Android?   If it is not possible to set a date changed listener, what is the purpose for this event? <ol>  Any documentationtutorials will be very helpful. ",How then do you,54,467
2051153,CONCEPTUAL,Android - OnDateChangedListener - how do you set this?,"There is an event listener in Android called DatePicker.OnDateChangedListener.  I am trying to set a DatePicker view's on date changed listener as follows:    But guess what?  Date picker does not have a method called setOnDateChangedListener.  My question is:    How then do you set a date changed listener in Android?   If it is not possible to set a date changed listener, what is the purpose for this event? <ol>  Any documentationtutorials will be very helpful. ",what is the purpose for,54,467
2051153,DOCUMENTATION,Android - OnDateChangedListener - how do you set this?,"There is an event listener in Android called DatePicker.OnDateChangedListener.  I am trying to set a DatePicker view's on date changed listener as follows:    But guess what?  Date picker does not have a method called setOnDateChangedListener.  My question is:    How then do you set a date changed listener in Android?   If it is not possible to set a date changed listener, what is the purpose for this event? <ol>  Any documentationtutorials will be very helpful. ",Any documentation/tutorials will be very helpful,54,467
2051153,API_USAGE,Android - OnDateChangedListener - how do you set this?,"There is an event listener in Android called DatePicker.OnDateChangedListener.  I am trying to set a DatePicker view's on date changed listener as follows:    But guess what?  Date picker does not have a method called setOnDateChangedListener.  My question is:    How then do you set a date changed listener in Android?   If it is not possible to set a date changed listener, what is the purpose for this event? <ol>  Any documentationtutorials will be very helpful. ",how do you,54,467
2132033,DOCUMENTATION,Android: removingdestroying objects when screen is rotated,"I am finding that performance degrades after one or more screen rotations, and I presume that this is likely to be because an App's main Activity is destroyed and recreated each time the screen is rotated and that my app must be leaking memory when that happens.  I have read that, contrary to what one might expect, not all the objects created by an app's main Activity or in classes called by that Activity are destroyed when the activity is destroyed. Specifically, I think I have read although I can't now find where that if the View uses a large bitmap member object then the Activity's onDestroy method should be over-ridden and the bitmap should be explicitly recycled.  Are there other objects that need to be destroyed or removed when the Activity is destroyed? What about Listeners? Is there a comprehensive tutorial or guide on this subject? ",Is there a comprehensive tutorial or guide on this subject?,58,853
2132033,CONCEPTUAL,Android: removingdestroying objects when screen is rotated,"I am finding that performance degrades after one or more screen rotations, and I presume that this is likely to be because an App's main Activity is destroyed and recreated each time the screen is rotated and that my app must be leaking memory when that happens.  I have read that, contrary to what one might expect, not all the objects created by an app's main Activity or in classes called by that Activity are destroyed when the activity is destroyed. Specifically, I think I have read although I can't now find where that if the View uses a large bitmap member object then the Activity's onDestroy method should be over-ridden and the bitmap should be explicitly recycled.  Are there other objects that need to be destroyed or removed when the Activity is destroyed? What about Listeners? Is there a comprehensive tutorial or guide on this subject? ",Are there other objects that need to be destroyed or removed when the Activity is destroyed?,58,853
2147144,API_USAGE,Android - How to display a dialog over a native screen?,"I was wondering if anyone can tell if how to pop a dialog screen up over a native Android screen?  I currently have an application that traps an outgoing call and stops it, I then want to pop up a dialog that would take over from the dialler screen and alert the user that there attempt to call has been blocked and allow them have some new options from the dialog.  I know that some people will say that I should use notifications instead but I'm aware of that and its not the way that it should work, I need to be able to pop up a dialog when the call gets trapped.  This is my dialog code so far    I presume I have to somehow get the context to be that of the dialler screen?  Can anyone offer any help and assistance or links to tutorials?  Thanks in advance ",How to,55,764
2147144,API_USAGE,Android - How to display a dialog over a native screen?,"I was wondering if anyone can tell if how to pop a dialog screen up over a native Android screen?  I currently have an application that traps an outgoing call and stops it, I then want to pop up a dialog that would take over from the dialler screen and alert the user that there attempt to call has been blocked and allow them have some new options from the dialog.  I know that some people will say that I should use notifications instead but I'm aware of that and its not the way that it should work, I need to be able to pop up a dialog when the call gets trapped.  This is my dialog code so far    I presume I have to somehow get the context to be that of the dialler screen?  Can anyone offer any help and assistance or links to tutorials?  Thanks in advance ",how to,55,764
2147144,DOCUMENTATION,Android - How to display a dialog over a native screen?,"I was wondering if anyone can tell if how to pop a dialog screen up over a native Android screen?  I currently have an application that traps an outgoing call and stops it, I then want to pop up a dialog that would take over from the dialler screen and alert the user that there attempt to call has been blocked and allow them have some new options from the dialog.  I know that some people will say that I should use notifications instead but I'm aware of that and its not the way that it should work, I need to be able to pop up a dialog when the call gets trapped.  This is my dialog code so far    I presume I have to somehow get the context to be that of the dialler screen?  Can anyone offer any help and assistance or links to tutorials?  Thanks in advance ",links to tutorials?,55,764
2159254,DOCUMENTATION,Any tutorial-like articles out there that explain how to use jRuby on Android?,"I'm planning to perhaps purchase an android phone, and would love to be able to script some simple apps in Ruby on it. I found this article from back in August where the author was able to get the scripts working, but since I'm not a Java head, I had a hard time understanding all the steps.  http:amazing-development.comarchives20090804android-scripting-environment-supports-jruby  Do you know of any other tutorials or how to's out there that explain the process in more detail? Do you know if performance has improved since August? ",Any tutorial-like articles out there that explain how to use,78,535
2159254,DOCUMENTATION,Any tutorial-like articles out there that explain how to use jRuby on Android?,"I'm planning to perhaps purchase an android phone, and would love to be able to script some simple apps in Ruby on it. I found this article from back in August where the author was able to get the scripts working, but since I'm not a Java head, I had a hard time understanding all the steps.  http:amazing-development.comarchives20090804android-scripting-environment-supports-jruby  Do you know of any other tutorials or how to's out there that explain the process in more detail? Do you know if performance has improved since August? ",Do you know of any other tutorials or how to's out there that explain the process in more detail?,78,535
6437328,DOCUMENTATION,Parsing JSON in Android,I am about to work with JSON for the first time. Previously I worked on parsing XML in Android. How is it different with JSON? Suggest me some good tutorials for the same.    Stone ,Suggest me some good tutorials,23,181
6437328,CONCEPTUAL,Parsing JSON in Android,I am about to work with JSON for the first time. Previously I worked on parsing XML in Android. How is it different with JSON? Suggest me some good tutorials for the same.    Stone ,How is it different with,23,181
6465905,API_USAGE,"How to update E-mail, Address, Nickname, etc of a contact in Android?",Does anyone know how to do that? Even links to some tutorials would help.  I'm using a device with Android 2.1. ,How to,69,112
6465905,API_USAGE,"How to update E-mail, Address, Nickname, etc of a contact in Android?",Does anyone know how to do that? Even links to some tutorials would help.  I'm using a device with Android 2.1. ,Does anyone know how to do that?,69,112
6465905,DOCUMENTATION,"How to update E-mail, Address, Nickname, etc of a contact in Android?",Does anyone know how to do that? Even links to some tutorials would help.  I'm using a device with Android 2.1. ,Even links to some tutorials would help.,69,112
6478036,API_USAGE,Android application connect to local server SQL,"I need to store data on a SQL on the localserverfor now from an Android application. I wanted to know how this can be done? I have read about ""having to use a web service like php for the job"" and ""google app engine"" but have not yet clearly understood the whole processconcept. It would be amazing if anyone out there could provide me start to end tutorials on developing a simple app mentioned below.  An app which has a text input box and when the user enters the message and clicks send the message should be stored in the local server database. Another button called listener which will take the message from the database and show it on the screen.    If you give me guidelines on how to develop the app above it wud be really great. ",how this can be done,47,739
6478036,DOCUMENTATION,Android application connect to local server SQL,"I need to store data on a SQL on the localserverfor now from an Android application. I wanted to know how this can be done? I have read about ""having to use a web service like php for the job"" and ""google app engine"" but have not yet clearly understood the whole processconcept. It would be amazing if anyone out there could provide me start to end tutorials on developing a simple app mentioned below.  An app which has a text input box and when the user enters the message and clicks send the message should be stored in the local server database. Another button called listener which will take the message from the database and show it on the screen.    If you give me guidelines on how to develop the app above it wud be really great. ",provide me start to end tutorials on,47,739
6478036,DOCUMENTATION,Android application connect to local server SQL,"I need to store data on a SQL on the localserverfor now from an Android application. I wanted to know how this can be done? I have read about ""having to use a web service like php for the job"" and ""google app engine"" but have not yet clearly understood the whole processconcept. It would be amazing if anyone out there could provide me start to end tutorials on developing a simple app mentioned below.  An app which has a text input box and when the user enters the message and clicks send the message should be stored in the local server database. Another button called listener which will take the message from the database and show it on the screen.    If you give me guidelines on how to develop the app above it wud be really great. ",give me guidelines on,47,739
13876699,API_CHANGE,Open calendar with API 14 or lower,"I want to open calendar from a widget app, for version API 15 or higher it works with this code:    but for versions before 15 it doesnï¿_ work, any help? Thank you ",for version API 15 or higher it works with,34,164
13876699,API_CHANGE,Open calendar with API 14 or lower,"I want to open calendar from a widget app, for version API 15 or higher it works with this code:    but for versions before 15 it doesnï¿_ work, any help? Thank you ",but for versions before 15 it doesn't work,34,164
15240484,API_USAGE,Update Android ADT Tool to 21.1.0 from 21.0.1,"i have updated SDK to 21.1 and how to update ADT 21.1 in old version. and when i opened my SDK it displays   This Android SDK requires Android Developer Toolkit version 21.1.0 or above.  Current version is 21.0.1.2012-12-6-2-58.  Please update ADT to the latest version.  any solution, Thanks in advance ",how to update ADT 21.1,45,304
15240484,API_CHANGE,Update Android ADT Tool to 21.1.0 from 21.0.1,"i have updated SDK to 21.1 and how to update ADT 21.1 in old version. and when i opened my SDK it displays   This Android SDK requires Android Developer Toolkit version 21.1.0 or above.  Current version is 21.0.1.2012-12-6-2-58.  Please update ADT to the latest version.  any solution, Thanks in advance ",have updated SDK to 21.1 and how to update ADT 21.1 in old version.,45,304
17258174,ERRORS,Getting errors after updating to the latest android sdk in eclipse,"I have 2 questions ,   I updated the android sdk and now the eclipse gives me this error at the startup. The error message is displayed below.     I clicked the check for updates button but there are no updates available now.  How to fix this problem?  second question is when a new project is created I can't choose sdk version for ""Compile with"" as it doesn't provide any choices.    as you can see on the above pic next and finish buttons are also disabled. So now I can't create a new project at all.  Is this because I updated the sdk version? causes both problems I need help to fix both problems.  Thanks. ",Getting errors,66,613
17258174,API_CHANGE,Getting errors after updating to the latest android sdk in eclipse,"I have 2 questions ,   I updated the android sdk and now the eclipse gives me this error at the startup. The error message is displayed below.     I clicked the check for updates button but there are no updates available now.  How to fix this problem?  second question is when a new project is created I can't choose sdk version for ""Compile with"" as it doesn't provide any choices.    as you can see on the above pic next and finish buttons are also disabled. So now I can't create a new project at all.  Is this because I updated the sdk version? causes both problems I need help to fix both problems.  Thanks. ",errors after updating to the latest android sdk,66,613
17258174,ERRORS,Getting errors after updating to the latest android sdk in eclipse,"I have 2 questions ,   I updated the android sdk and now the eclipse gives me this error at the startup. The error message is displayed below.     I clicked the check for updates button but there are no updates available now.  How to fix this problem?  second question is when a new project is created I can't choose sdk version for ""Compile with"" as it doesn't provide any choices.    as you can see on the above pic next and finish buttons are also disabled. So now I can't create a new project at all.  Is this because I updated the sdk version? causes both problems I need help to fix both problems.  Thanks. ",The error message is displayed below,66,613
17258174,API_CHANGE,Getting errors after updating to the latest android sdk in eclipse,"I have 2 questions ,   I updated the android sdk and now the eclipse gives me this error at the startup. The error message is displayed below.     I clicked the check for updates button but there are no updates available now.  How to fix this problem?  second question is when a new project is created I can't choose sdk version for ""Compile with"" as it doesn't provide any choices.    as you can see on the above pic next and finish buttons are also disabled. So now I can't create a new project at all.  Is this because I updated the sdk version? causes both problems I need help to fix both problems.  Thanks. ",updated the android sdk and now,66,613
17258174,ERRORS,Getting errors after updating to the latest android sdk in eclipse,"I have 2 questions ,   I updated the android sdk and now the eclipse gives me this error at the startup. The error message is displayed below.     I clicked the check for updates button but there are no updates available now.  How to fix this problem?  second question is when a new project is created I can't choose sdk version for ""Compile with"" as it doesn't provide any choices.    as you can see on the above pic next and finish buttons are also disabled. So now I can't create a new project at all.  Is this because I updated the sdk version? causes both problems I need help to fix both problems.  Thanks. ",error at the startup,66,613
17258174,DISCREPANCY,Getting errors after updating to the latest android sdk in eclipse,"I have 2 questions ,   I updated the android sdk and now the eclipse gives me this error at the startup. The error message is displayed below.     I clicked the check for updates button but there are no updates available now.  How to fix this problem?  second question is when a new project is created I can't choose sdk version for ""Compile with"" as it doesn't provide any choices.    as you can see on the above pic next and finish buttons are also disabled. So now I can't create a new project at all.  Is this because I updated the sdk version? causes both problems I need help to fix both problems.  Thanks. ",How to fix this problem,66,613
17258174,API_CHANGE,Getting errors after updating to the latest android sdk in eclipse,"I have 2 questions ,   I updated the android sdk and now the eclipse gives me this error at the startup. The error message is displayed below.     I clicked the check for updates button but there are no updates available now.  How to fix this problem?  second question is when a new project is created I can't choose sdk version for ""Compile with"" as it doesn't provide any choices.    as you can see on the above pic next and finish buttons are also disabled. So now I can't create a new project at all.  Is this because I updated the sdk version? causes both problems I need help to fix both problems.  Thanks. ",Is this because I updated the sdk version?,66,613
21367472,API_CHANGE,AndroidAnnotations update to 3.0.1 doesn't work,"I'm building a project with AA 2.7.1 and it works with no errors.  Now I want to update to AA 3.0.1 which is stable since the 12th of Jan 2014. Of course I read the wiki so I've updated both the compiler and the api files in their respective directories; after refreshing the project under the ADT, I changed the active compiler but nothing seems to work anymore. In other words, the new version of the library is not load by the project.  So I replaced the old one, and it works again. What's wrong with AA 3.0.1? ",Now I want to update to AA 3.0.1,47,515
21367472,API_CHANGE,AndroidAnnotations update to 3.0.1 doesn't work,"I'm building a project with AA 2.7.1 and it works with no errors.  Now I want to update to AA 3.0.1 which is stable since the 12th of Jan 2014. Of course I read the wiki so I've updated both the compiler and the api files in their respective directories; after refreshing the project under the ADT, I changed the active compiler but nothing seems to work anymore. In other words, the new version of the library is not load by the project.  So I replaced the old one, and it works again. What's wrong with AA 3.0.1? ",update to 3.0.1 doesn't work,47,515
23823957,API_CHANGE,Android-Gradle: Lib with different targetSDK version than application,"I want to use this lib:    but it's compiled with  and my application have   Usually I proceed in this way:   Clone prj Update gradle.build targetSdkVersion 15 Create jar Add jar to local maven repository Add mavenLocal repo to gradle.build of my android app <ol>  but as I am a newbie of Gradle, I want to know if exist a shortcut for this operation.  Thanks! ",Lib with different targetSDK version,69,361
23823957,API_CHANGE,Android-Gradle: Lib with different targetSDK version than application,"I want to use this lib:    but it's compiled with  and my application have   Usually I proceed in this way:   Clone prj Update gradle.build targetSdkVersion 15 Create jar Add jar to local maven repository Add mavenLocal repo to gradle.build of my android app <ol>  but as I am a newbie of Gradle, I want to know if exist a shortcut for this operation.  Thanks! ",compiled with targetSdkVersion 19. and my application have minSdkVersion 15,69,361
23823957,CONCEPTUAL,Android-Gradle: Lib with different targetSDK version than application,"I want to use this lib:    but it's compiled with  and my application have   Usually I proceed in this way:   Clone prj Update gradle.build targetSdkVersion 15 Create jar Add jar to local maven repository Add mavenLocal repo to gradle.build of my android app <ol>  but as I am a newbie of Gradle, I want to know if exist a shortcut for this operation.  Thanks! ",if exist a shortcut for this operation.,69,361
26518462,API_CHANGE,Android WebView isn't displaying Tables correctly,"What I have is a simple WebView app to display a website. The issue is when I run the app on API 16 that the WebView doesn't display a table correctly all of the time. If I restart the app a few times, it will eventually load fine. Seemingly random though, it will do some crazy things to the table. I've also ran this app on API 19, 20, and 21 without ever having this issue.  When it loads fine:    And when it doesn't    Below are my snippets of code from the project. I should also note that I have the basics like internet permissions in the manifest and javascript enabled before loadUrl.  activity_main.xml    MainActivity.java    HTML loading in WebView    If anybody has seen this before or has any ideas, help would be much appreciated. ",issue is when I run the app on API 16 that,49,747
26518462,API_CHANGE,Android WebView isn't displaying Tables correctly,"What I have is a simple WebView app to display a website. The issue is when I run the app on API 16 that the WebView doesn't display a table correctly all of the time. If I restart the app a few times, it will eventually load fine. Seemingly random though, it will do some crazy things to the table. I've also ran this app on API 19, 20, and 21 without ever having this issue.  When it loads fine:    And when it doesn't    Below are my snippets of code from the project. I should also note that I have the basics like internet permissions in the manifest and javascript enabled before loadUrl.  activity_main.xml    MainActivity.java    HTML loading in WebView    If anybody has seen this before or has any ideas, help would be much appreciated. ","ran this app on API 19, 20, and 21 without ever having this issue.",49,747
26681588,API_CHANGE,Cannot get the value of write-only property 'runProguard' with Gradle plugin 0.14.0 and Android Studio 0.9.0,After downloading Android Studio 0.9.0 and after having it update the Gradle plugin to 0.14.0 I keep getting the following error whenever I try to build:     Error:Cannot get the value of write-only property 'runProguard'   Below is the buildTypes from my Build.gradle. I've tried deleting all of the proguard related lines and resyncing but nothing works. How can I get this error to go away?   ,After downloading Android Studio 0.9.0 and after having it update the Gradle plugin to 0.14.0,108,396
26681588,ERRORS,Cannot get the value of write-only property 'runProguard' with Gradle plugin 0.14.0 and Android Studio 0.9.0,After downloading Android Studio 0.9.0 and after having it update the Gradle plugin to 0.14.0 I keep getting the following error whenever I try to build:     Error:Cannot get the value of write-only property 'runProguard'   Below is the buildTypes from my Build.gradle. I've tried deleting all of the proguard related lines and resyncing but nothing works. How can I get this error to go away?   ,getting the following error whenever I try to,108,396
26884608,ERRORS,Update Robolectric 2.4: Getting application tag error for library projects in eclipse,Stacktrace of error i am getting after updating robolectric with 2.4   Any Solution?   ,Stacktrace of error i am getting,85,87
26884608,API_CHANGE,Update Robolectric 2.4: Getting application tag error for library projects in eclipse,Stacktrace of error i am getting after updating robolectric with 2.4   Any Solution?   ,after updating robolectric with 2.4,85,87
29117567,API_CHANGE,Taking screenshot in Nexus 4  Android 5.0.1,"I am facing an issue with taking screen images screenshot in the Nexus 4 running android 5.0.1. I tried pressing the Power button + Volume Down simultaneously, however the volume starts to lower. This feature used to work for me before I had upgraded to 5.0.1. Anyone else is facing an issue this like?  I also wanted to know is there any way I can use the ADT to capture the screenshot? ADT SHELL screerecord can be used to capture the video similarly is there any way I can capture the screenshot?  Regards ",work for me before I had upgraded to 5.0.1.,43,509
29117567,DISCREPANCY,Taking screenshot in Nexus 4  Android 5.0.1,"I am facing an issue with taking screen images screenshot in the Nexus 4 running android 5.0.1. I tried pressing the Power button + Volume Down simultaneously, however the volume starts to lower. This feature used to work for me before I had upgraded to 5.0.1. Anyone else is facing an issue this like?  I also wanted to know is there any way I can use the ADT to capture the screenshot? ADT SHELL screerecord can be used to capture the video similarly is there any way I can capture the screenshot?  Regards ",Anyone else is facing an issue this like?,43,509
29117567,CONCEPTUAL,Taking screenshot in Nexus 4  Android 5.0.1,"I am facing an issue with taking screen images screenshot in the Nexus 4 running android 5.0.1. I tried pressing the Power button + Volume Down simultaneously, however the volume starts to lower. This feature used to work for me before I had upgraded to 5.0.1. Anyone else is facing an issue this like?  I also wanted to know is there any way I can use the ADT to capture the screenshot? ADT SHELL screerecord can be used to capture the video similarly is there any way I can capture the screenshot?  Regards ",is there any way I can,43,509
29117567,CONCEPTUAL,Taking screenshot in Nexus 4  Android 5.0.1,"I am facing an issue with taking screen images screenshot in the Nexus 4 running android 5.0.1. I tried pressing the Power button + Volume Down simultaneously, however the volume starts to lower. This feature used to work for me before I had upgraded to 5.0.1. Anyone else is facing an issue this like?  I also wanted to know is there any way I can use the ADT to capture the screenshot? ADT SHELL screerecord can be used to capture the video similarly is there any way I can capture the screenshot?  Regards ",is there any way I can,43,509
30526487,API_CHANGE,Android Studio 1.3 multidex error in gradle,I can't build project properly after I updated my Android Studio to 1.3 version. I found in project gradle file error in line    and it says    but in my SDK folder i cant find higher version of multidex.  Is there any way to fix it? ,after I updated my Android Studio to 1.3 version.,43,234
30526487,ERRORS,Android Studio 1.3 multidex error in gradle,I can't build project properly after I updated my Android Studio to 1.3 version. I found in project gradle file error in line    and it says    but in my SDK folder i cant find higher version of multidex.  Is there any way to fix it? ,I found in project gradle file error,43,234
30526487,DISCREPANCY,Android Studio 1.3 multidex error in gradle,I can't build project properly after I updated my Android Studio to 1.3 version. I found in project gradle file error in line    and it says    but in my SDK folder i cant find higher version of multidex.  Is there any way to fix it? ,Is there any way to fix it?,43,234
30526791,DISCREPANCY,cannot access DialogStyle,After updating android-support library to 22.2.0 project stopped compiling.    Can't find how to work around this issue.  Previously used version was  ,how to work around this issue,25,151
30526791,API_CHANGE,cannot access DialogStyle,After updating android-support library to 22.2.0 project stopped compiling.    Can't find how to work around this issue.  Previously used version was  ,After updating android-support library to 22.2.0 project stopped compiling.,25,151
30526791,ERRORS,cannot access DialogStyle,After updating android-support library to 22.2.0 project stopped compiling.    Can't find how to work around this issue.  Previously used version was  ,error: cannot access DialogStyle,25,151
30526791,API_CHANGE,cannot access DialogStyle,After updating android-support library to 22.2.0 project stopped compiling.    Can't find how to work around this issue.  Previously used version was  ,Previously used version was 22.1.1,25,151
